SMILES,PKM2_inhibition,ERK2_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,TPSA,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_barbitur,fr_benzene,fr_bicyclic,fr_dihydropyridine,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)C[C@H]1NC(=O)N(CC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)C1=O,0,0,12.737418996928966,12.737418996928966,0.1317629370389113,-3.678639929870313,0.6457371881717141,20.733333333333334,456.95200000000017,0.324793928458103,-0.33849732564415075,0.33849732564415075,0.324793928458103,1.1333333333333333,1.7333333333333334,2.3,35.4956922976428,10.04127402009816,2.3989380879224083,-2.341054473913596,2.2020655972432546,-2.526942850192442,7.887385058848272,-0.137766905143782,2.94858295407638,1.571549928107626,926.7480852522925,11.564841345880518,7.794800291816033,10.16917105222968,5.150222742571089,7.31506755779718,3.5265232778377205,5.074690841128221,-2.1699999999999995,3934164.4979741345,22.513760664550233,8.907011381982917,4.761803398902536,107.1,1,9,0,2,2,1,0,1,5,1,11,6,0,2,2,3,1.1394000000000002,110.27850000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
CC(C)OCCCn1c(=[NH+]C(=O)c2ccncc2)c(C#N)cc2c(=O)n3ccccc3nc21,0,0,13.163844124133174,13.163844124133174,0.07848454093025481,-0.390794884311749,0.3437332358561287,11.878787878787879,443.48700000000025,0.3386551888782268,-0.3786407543270105,0.3786407543270105,0.3386551888782268,1.2424242424242424,2.0303030303030303,2.757575757575758,16.48413785275634,10.177359491122218,2.203407140581232,-2.0948631547072702,2.0997377606749783,-2.8260095932400207,5.856431140809389,-0.3970264215634139,2.8283051779400963,1.9778753842152978,1496.6936279427073,10.60344058298235,7.7162498475822066,7.7162498475822066,5.090445138895371,5.090445138895371,3.5495345840036254,3.5495345840036254,-4.159999999999999,30839172.180236816,22.048934117825304,9.544320970733622,4.561088435374149,116.24999999999999,1,9,0,0,0,0,4,4,8,1,9,6,0,0,0,4,0.5526800000000023,120.04320000000004,0,0,0,0,0,4,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
CCC1=C(OC(=O)N(CC)CC)N2C(=O)O/C(=N\Cc3ccccc3)[C@]2(C)[C@H]2C1=CC[C@H]1C(=O)N(CC(=O)OC)C(=O)[C@H]12,0,0,13.953978679115764,13.953978679115764,0.028657819736914947,-1.4208417186318965,0.2537763088290045,27.0,592.6490000000002,0.4238053652351875,-0.46768020212568423,0.46768020212568423,0.4238053652351875,1.0930232558139534,1.7906976744186047,2.4186046511627906,16.606173298172674,9.608058592001438,2.677583462917895,-2.486769143449287,2.564577195736457,-2.6032293248887894,6.096230716997579,-0.15095482060652396,3.407309550604456,1.672238988515714,1446.49382916704,14.548851429531263,10.979268654973822,10.979268654973822,8.855259674074754,8.855259674074754,6.695746774985004,6.695746774985004,-4.4799999999999995,3849625869.055764,29.99338112815485,11.65672604698246,4.7795610053659505,135.12,0,12,1,3,4,1,0,1,9,0,12,8,0,2,2,5,3.6301000000000023,152.93099999999976,0,0,0,0,0,0,0,0,0,0,5,5,0,1,4,0,0,0,0,1,0,0,0,2,4,0,0,0,0,1,5,0,1,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCC1=C2CC[C@H]3C(=O)N(C)C(=O)[C@H]3[C@H]2[C@@]2(C)/C(=N/Cc3ccccc3)OC(=O)N2C1=O,0,0,13.380603304223433,13.380603304223433,0.13222978080120962,-1.2486041430461072,0.6804084043301724,32.96875,435.4800000000002,0.42392316883766384,-0.39256774377446507,0.42392316883766384,0.39256774377446507,1.125,1.84375,2.53125,16.578034756779658,9.593931577242149,2.6767899024018726,-2.4828702251641706,2.552436349391434,-2.625260782204965,6.164671535146253,-0.13939086737200396,3.180178553328759,1.6693375545506726,1107.891258521285,10.987893070407369,9.004493636235464,9.004493636235464,7.4763433011402505,7.4763433011402505,5.967673412943735,5.967673412943735,-3.29,22364974.576996684,20.603697063239096,7.115382796177048,2.5808454583045055,96.35,0,8,1,3,4,1,0,1,6,0,8,3,1,2,3,5,2.6838000000000015,114.11100000000003,0,0,0,0,0,0,0,0,0,0,4,4,0,1,3,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,5,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCOc1ccc(C([O-])=C2C(=O)C(=O)N(CCCOC)[C@@H]2c2ccncc2)cc1C,0,0,13.468174638312625,13.468174638312625,0.029936861962925665,-0.7544866033470818,0.24566388589727398,17.71875,437.5160000000002,0.29497048840415346,-0.8717115064735734,0.8717115064735734,0.29497048840415346,1.125,1.875,2.53125,16.47762461750868,9.950664916787739,2.4334631222263456,-2.2721853137485106,2.3850358532029974,-2.3088650775001884,6.462218778032422,-0.24475383288576347,3.0525117438298217,2.006950228087959,987.0817158568071,10.88303423153457,7.782197634250253,7.782197634250253,5.491362929352908,5.491362929352908,3.806967598571878,3.806967598571878,-3.1899999999999995,16048678.17356109,23.472634667293683,10.906971069016844,4.992582133731682,91.79,0,7,0,1,1,1,1,2,6,0,7,10,0,1,1,3,2.8294200000000007,118.69300000000004,0,0,0,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
CCCCc1nc2ccccc2c(=O)n1NC(=O)c1c([O-])c2cccc3c2n(c1=O)CC3,0,0,13.186972237969261,13.186972237969261,0.3332776523654053,-0.9028864323507173,0.5223802273625338,12.53125,429.4560000000003,0.2798638473319899,-0.8713366165089876,0.8713366165089876,0.2798638473319899,1.09375,1.875,2.6875,16.25870994752414,10.06820559984734,2.233613815808859,-2.194399991932185,2.300342422345725,-2.3933775548167358,6.061251052109042,-0.2659013507516055,3.23529943796708,1.6542385254019296,1516.9883970082055,10.683552698613427,7.954442354575542,7.954442354575542,5.964473806929149,5.964473806929149,4.363210135228632,4.363210135228632,-3.94,29039688.636954896,19.990157467536882,7.635219507914714,2.983796012735803,109.04999999999998,1,8,0,1,1,2,2,4,7,1,8,5,0,0,0,5,2.0675999999999997,119.66420000000004,0,0,0,0,0,3,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CCCCn1c(SCC(=O)N2C[C@H](C)C[C@@H](C)C2)nc2cc(S(N)(=O)=O)ccc21,0,0,12.760858334469898,12.760858334469898,0.05005541851726947,-3.7824200832454733,0.6700041860338619,20.344827586206897,438.61900000000014,0.23762700112201307,-0.34143927903656324,0.34143927903656324,0.23762700112201307,1.2758620689655173,1.9655172413793103,2.586206896551724,32.23314269431413,9.918250870226352,2.2554690686182988,-2.3451179403929805,2.276701011834654,-2.4296598060681833,7.993717999949227,-0.13048607581531527,2.991389449623447,1.8197227167779884,977.0179164643847,12.655106232122026,8.128541160763968,10.632462859091286,5.294788121268339,7.166948384214254,3.9911242646057667,5.468259694179374,-1.58,2544454.9261235567,22.11300378354972,9.055329702003357,5.319943961519433,98.28999999999999,2,7,0,1,1,1,1,2,6,1,9,7,0,1,1,3,3.080400000000001,116.26320000000005,0,0,0,0,0,2,0,0,0,0,1,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,0,0,12.695130658159504,12.695130658159504,0.10193168934240404,-0.43061787368491067,0.5291636010949394,11.310344827586206,437.55100000000016,0.33170398788047106,-0.3130771011487092,0.33170398788047106,0.3130771011487092,1.1724137931034482,1.9310344827586208,2.586206896551724,32.166600037697066,10.317260330610567,2.197531554500934,-2.0817640836343716,2.228858198628828,-2.3716013236778166,7.99388339842267,-0.1133662765525585,3.313226522871022,1.8831367361152913,1158.4234514928564,11.083558424643801,6.468901313084412,8.473471750672932,4.39623573834173,6.355644872734848,2.7928295101430836,4.310311438241211,-2.4699999999999998,3670355.8965447666,21.243953213231745,8.906807148250499,4.270767421007741,116.70000000000002,1,10,0,0,0,0,3,3,11,1,12,8,0,0,0,3,1.3784999999999996,113.76370000000007,0,0,0,0,0,6,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCCN(CCC)C(=O)Cn1c(=O)n(CCCCC(=O)NC2CCCC2)c(=O)c2ccccc21,0,0,13.311683057903297,13.311683057903297,0.03491274712643633,-0.47184806497080944,0.4826791678944445,13.941176470588236,470.61400000000026,0.3314533834944305,-0.353376448950613,0.353376448950613,0.3314533834944305,1.0,1.6764705882352942,2.3529411764705883,16.166441575180254,10.163535471449265,2.1903708205727015,-2.224805772852665,2.174523070131213,-2.435196940888427,5.813647748746101,-0.13156586237354972,3.335854748129379,1.750263167981267,1092.1530496673165,12.753283962016782,9.229446680838404,9.229446680838404,6.521185254984659,6.521185254984659,4.782631490591385,4.782631490591385,-2.8999999999999995,45156211.44404211,25.718011883790766,12.531394142605002,6.361458301610461,93.41,1,8,1,0,1,1,1,2,6,1,8,12,1,0,1,3,3.0409000000000015,133.87969999999999,0,0,0,0,0,2,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(OCC)cc3)cc2c1=O,0,0,13.161525422879588,13.161525422879588,0.048147150835642805,-3.9334790115604954,0.5564935938104584,11.32258064516129,443.52500000000026,0.2635887767428377,-0.4938874267065061,0.4938874267065061,0.2635887767428377,1.1290322580645162,1.8387096774193548,2.4838709677419355,32.23342701729758,10.125588720973077,2.2272689673222117,-2.1980387015962175,2.2530582108825343,-2.294395430065768,7.924048360199675,0.09521708093188,2.7743340772837093,1.993008500408644,1250.371672237019,11.386481255656005,6.894213620198292,8.863473378150802,4.802205516720769,6.583751485474553,3.0763553040689198,4.298632400011785,-3.329999999999999,7383823.562672737,22.35733827409901,9.215276471133267,4.558786347367367,108.57,2,8,0,0,0,2,1,3,5,2,9,8,0,0,0,3,2.891700000000001,120.39270000000005,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CCCOc1ccc(N2C(=O)C[C@@H]([NH+]3CCN(c4nc5ccccc5s4)CC3)C2=O)cc1,0,0,13.170655051034291,13.170655051034291,0.09660773543168899,-0.30922680929580304,0.5818652754181687,19.84375,451.5720000000002,0.29209063302788046,-0.4936100900423949,0.4936100900423949,0.29209063302788046,1.09375,1.84375,2.5625,32.1335499394332,10.152443274036965,2.461008025796757,-2.3374035166986364,2.2862601832421277,-3.187137771719863,7.21763135173685,-0.9149252408109008,3.386281407511156,1.231617453242899,1088.7345672292902,12.001971747071147,8.275920074509242,9.285018997038732,6.165986027491804,7.263180385408513,4.462487730983462,5.479712272171771,-2.9699999999999993,37545408.65090557,20.90624732935288,8.877486404694755,3.957249564716987,67.18,1,7,0,2,2,2,1,3,6,1,8,6,0,2,2,5,2.1221,125.65570000000005,0,0,0,0,0,1,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
CCCOc1ccc([C@@H]2c3c(oc4cc(C)c(C)cc4c3=O)C(=O)N2CCC[NH+](C)C)cc1,0,0,13.681312890335708,13.681312890335708,0.1252369480467428,-0.4656050275048298,0.573352037332656,15.515151515151516,449.57100000000025,0.2904129325363288,-0.49361240101947756,0.49361240101947756,0.2904129325363288,1.0606060606060606,1.7575757575757576,2.4242424242424243,16.476764483899746,9.97059680034424,2.4210948055061166,-2.2512878391829223,2.384795516529524,-3.0529085907841758,5.987368598490882,-0.8579513984108627,3.058829990915143,1.8231011387007616,1227.5853184986163,11.721407498663067,9.235852751717928,9.235852751717928,6.3265051103206575,6.3265051103206575,4.421915572622,4.421915572622,-3.1199999999999997,26387290.56430861,23.052145559166707,9.395509440936888,4.398143961927424,64.19,1,6,0,1,1,2,1,3,4,1,6,8,0,0,0,4,3.2784400000000016,129.36020000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CCN(CC)c1ccc([C@@H]2C(C(=O)OCCOC(C)C)=C(C)NC3=C2C(=O)CCC3)cc1,0,0,13.168139321346843,13.168139321346843,0.0793010495643276,-0.41359242462417134,0.45142938664991383,18.5625,440.58400000000023,0.3363314129013761,-0.45980416793165485,0.45980416793165485,0.3363314129013761,1.125,1.8125,2.4375,16.558980467517433,9.749966732739109,2.386275487363571,-2.3405312158742544,2.4236436287458805,-2.343359085429177,6.033519483380839,-0.14098817766296662,2.7682307812596725,1.9409026369945528,894.9068894705279,11.744900785833844,8.584933199333245,8.584933199333245,6.118485278495641,6.118485278495641,4.549470940885227,4.549470940885227,-2.6,12090347.593459744,24.05053349020244,10.815672429185943,5.2346125169948685,67.87,1,6,1,1,2,1,0,1,6,1,6,9,0,0,0,3,4.468900000000004,126.51070000000009,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CCN(CCCNC(=O)C1CCN(S(=O)(=O)N2CCOCC2)CC1)c1cccc(C)c1,0,0,12.749429716007096,12.749429716007096,0.04354119425548042,-3.4476313080441403,0.575990499104784,19.29032258064516,452.6210000000004,0.28163491895272297,-0.37870933663256734,0.37870933663256734,0.28163491895272297,1.1612903225806452,1.8387096774193548,2.4838709677419355,32.2389315314618,9.970888385114817,2.348324695758271,-2.353285293464565,2.2203939063238125,-2.512713556110614,7.863026204521082,-0.1256235940052466,2.7937719796413103,1.3872578348185973,818.5547355182048,12.735092015631174,8.255771598940425,10.184234031602509,6.099907650528642,8.135358651932124,4.209624853560956,5.818996621480953,-1.6799999999999997,8971002.97821078,23.972148383024322,11.263613590032818,6.410629475047955,82.19,1,8,0,2,2,1,0,1,5,1,9,9,0,2,2,3,1.616620000000002,122.30150000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
CCOC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(OC)c(O)c1,0,0,13.534373031620056,13.534373031620056,0.1225102093306456,-0.9706046600739062,0.5427477306314371,23.129032258064516,429.46900000000016,0.33623688122095413,-0.5042476257083887,0.5042476257083887,0.33623688122095413,1.2580645161290323,1.967741935483871,2.5483870967741935,16.534140316603736,9.688164245297738,2.468629978511001,-2.378657787036106,2.4619134763864436,-2.428959697213206,6.121411387518472,-0.15060610311466802,2.719999027330616,2.2090115117264983,991.6391724211911,10.1145249941174,7.687162208279679,7.687162208279679,5.77463245874432,5.77463245874432,4.379815732326947,4.379815732326947,-3.2899999999999996,6124991.729708065,22.396440369776688,8.832196069493499,3.894723035080542,111.16000000000001,2,8,1,1,2,1,0,1,8,2,8,5,0,0,0,3,2.576900000000001,111.18850000000003,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,2,3,0,0,0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CNC(=O)CSc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1C,0,0,12.681193271513319,12.681193271513319,0.046378602558256654,-0.48643998159323076,0.27980473185050747,11.0,497.6020000000002,0.32489544661710634,-0.46467188835490386,0.46467188835490386,0.32489544661710634,1.1176470588235294,1.8823529411764706,2.676470588235294,32.166599855839245,10.174898310717296,2.1920768780407434,-2.129861587556754,2.2537085509063757,-2.314575060678078,7.993592246898994,-0.14275239820559402,3.370767502821595,1.6143062506404786,1391.5272365889853,12.415810658599948,7.312964138061396,9.24865418228223,4.997559745877469,6.886649897803957,3.421486830590618,5.105755816039026,-3.439999999999999,60387609.92365913,23.70927669440179,10.659507611473552,5.204626709599554,108.10999999999999,1,9,0,0,0,2,2,4,10,1,11,9,0,0,0,4,2.771820000000001,131.64969999999994,0,0,0,0,0,4,0,0,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CCOC(=O)CSc1nnc(CNC(=O)c2ccc(OC)cc2)n1-c1ccc(OC)cc1,0,0,12.550388269904484,12.550388269904484,0.09755496125965957,-0.3369079340873167,0.3668472577496516,10.46875,456.52400000000017,0.3158688087525791,-0.49676776985172083,0.49676776985172083,0.3158688087525791,0.96875,1.59375,2.1875,32.166556216235406,10.176588096477087,2.17276539438638,-2.115529379285717,2.2383965155875964,-2.2425824437152317,7.9934224338977,-0.13937299212986387,3.2389462376779834,1.7984329855467118,1051.1880646095838,10.832725632970533,6.437112824314119,7.3796114651738565,4.414712320305787,5.317174881673696,2.8288391276854834,3.597566143751206,-3.5299999999999994,19290593.737072237,23.139814735967274,11.191762135655017,5.7875809793719935,104.57000000000001,1,9,0,0,0,2,1,3,9,1,10,10,0,0,0,3,2.869700000000001,119.43220000000002,0,0,0,0,0,3,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CCOC(=O)N1CCC(/N=c2/c(N3CCN(c4cccc(C(F)(F)F)c4)CC3)c([O-])c2=O)CC1,0,0,13.028842440896359,13.028842440896359,0.1674778919722173,-4.412476709235739,0.665468375162286,18.58823529411765,479.47900000000027,0.41598542032179736,-0.8683261581885436,0.8683261581885436,0.41598542032179736,1.1176470588235294,1.7647058823529411,2.3823529411764706,19.413190119532914,10.051704796341026,2.314014224370533,-2.3962873996508276,2.3197917386421243,-2.521422716922097,5.67355918229221,-0.2702308338592599,2.837050569023168,1.4135951106244737,1110.4231790616086,11.317081669044674,8.423887222231441,8.423887222231441,6.2973770969497815,6.2973770969497815,4.422856003397975,4.422856003397975,-3.239999999999999,33577287.85854852,23.902719166236164,9.55360901065041,4.827041255406609,88.50999999999999,0,8,0,2,2,2,0,2,7,0,11,4,0,2,2,4,1.863,117.58000000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,1,0,0,3,0,1,0,2,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)[C@@H](C)Sc1nnc(Cn2c(=O)sc3ccccc32)n1-c1ccccc1,0,0,12.594244469587704,12.594244469587704,0.04823484492766572,-0.4359607420664424,0.32180494828237116,12.2,440.55000000000007,0.3187401682487356,-0.4651532803135383,0.4651532803135383,0.3187401682487356,1.1333333333333333,1.8666666666666667,2.6333333333333333,32.16672731871752,10.285627895353354,2.223831932060695,-2.12980992475403,2.27016968429235,-2.1844332034415768,7.999895658837515,-0.14159247157760074,3.2927370262242657,1.747519763852121,1230.0190941078395,11.191466456108074,6.503728592055356,8.804877408668629,4.488722477440298,6.4699094658280965,3.0864206923512127,4.861704321024461,-2.909999999999999,9874707.606476894,20.366330529846152,8.845500544204137,4.032458005453128,79.00999999999999,0,7,0,0,0,2,2,4,9,0,9,7,0,0,0,4,3.735700000000003,118.498,0,0,0,0,0,4,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CCOC(=O)[C@@](NC(C)=O)(Nc1ccc(S(=O)(=O)Nc2cc(C)nc(C)n2)cc1)C(F)(F)F,0,0,13.875003036010849,13.875003036010849,0.019684406511572883,-5.291705512801292,0.3791013748334109,13.545454545454545,489.47600000000017,0.44143584994408563,-0.462581447299597,0.462581447299597,0.44143584994408563,1.0909090909090908,1.696969696969697,2.1818181818181817,32.23327243710104,10.097609702145858,2.6295033121155296,-2.345926965612787,2.332142225486834,-2.68704073433897,7.923202770646622,-0.20722233230633752,2.651688032552991,2.3751180253487485,1119.2478014870921,10.942990597618046,6.846071471459277,8.528473712868793,4.07176488379702,5.4423998130261095,2.7939236062206088,3.786061352846713,-3.419999999999999,6570246.539538499,25.83733144384071,9.602888200859386,6.090162160479625,139.38,3,10,0,0,0,1,1,2,8,3,14,8,0,0,0,2,2.263939999999999,111.61490000000003,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,3,0,0,0,0,0,0,3,0,1,0,2,2,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CCOC(=O)c1cc2cc(-c3c(C(=O)OCC)oc4cc(O)cc([O-])c4c3=O)ccc2o1,0,0,13.278296229967857,13.278296229967857,0.020850242747338488,-0.9057453691991022,0.4655747854789391,11.0625,437.38000000000017,0.37455342885873366,-0.8717814518547711,0.8717814518547711,0.37455342885873366,0.96875,1.6875,2.40625,16.548136268695114,9.999715356240026,2.242595456476954,-2.1379930952749784,2.326693647265316,-2.156843634137937,6.004564766205444,-0.26552709021639703,3.1650498512760303,1.9754196952575422,1425.193068813109,9.726496760913479,6.756548638515032,6.756548638515032,4.686375942878814,4.686375942878814,3.3736891199746224,3.3736891199746224,-4.27,17084945.427287713,20.980830083331842,8.103767437719837,3.533830943250398,139.24,1,9,0,0,0,2,2,4,9,1,9,5,0,0,0,4,3.3388000000000018,110.71580000000003,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)c1sc(NC(=O)CNC(=O)Cn2cnc3sc(C)c(C)c3c2=O)nc1C,0,0,12.638895961905922,12.638895961905922,0.2305332298563374,-0.5113548828749945,0.510398478210467,10.838709677419354,463.5410000000002,0.34980741027134793,-0.46175251327011135,0.46175251327011135,0.34980741027134793,1.1612903225806452,1.903225806451613,2.6129032258064515,32.13474347493014,10.203027717273248,2.1802013726667053,-2.069883571997053,2.2518295231742735,-2.3668192487008985,7.18406872704805,-0.12419025759448914,3.217735815457201,1.5829811797991757,1226.4646457019626,11.003605293015093,6.619952933944924,8.822218612702416,4.419665540437306,6.587820923352512,2.771461582979402,4.635348889191083,-3.1199999999999997,7466971.548068071,22.562650279834198,9.35027901569624,4.966757674649405,132.28000000000003,2,10,0,0,0,0,3,3,10,2,12,7,0,0,0,3,1.7713599999999996,117.80090000000004,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,2,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CCOCCCNC(=O)[C@H](c1ccccc1)N(Cc1ccc2c(c1)OCO2)C(=O)CNC(C)=O,0,0,13.35998832094566,13.35998832094566,0.13963778495851442,-0.8889123782228945,0.46171360842896225,12.647058823529411,469.53800000000035,0.24696559009623503,-0.4535954749044735,0.4535954749044735,0.24696559009623503,1.0588235294117647,1.8235294117647058,2.5588235294117645,16.69679685052237,10.023617683080829,2.3141031854800365,-2.314836447743263,2.3345302823395047,-2.4657191417725337,5.9033232955889,-0.14120341905645514,3.303914225536553,1.87156246192824,981.8712029410237,11.320742805037698,7.773717551793344,7.773717551793344,5.242942603960985,5.242942603960985,3.5961037769336364,3.5961037769336364,-3.5900000000000003,47483590.93627329,25.040811967272532,12.596732887288193,6.95205188139759,106.19999999999999,2,9,0,1,1,2,0,2,6,2,9,12,0,0,0,3,2.1640999999999995,125.10140000000008,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
